,time,reffen,awa,aws,sog,rollen,twa,tws,stw,kurs
131,17-07-2022 12:38:39,-1.0,101,12.2,7.3,9,131,15.4,7.6,257
132,17-07-2022 12:38:40,-1.0,101,12.4,7.3,10,130,15.7,7.5,255
133,17-07-2022 12:38:41,-1.0,103,12.4,7.2,11,130,15.8,7.4,254
134,17-07-2022 12:38:42,-1.0,106,12.2,7.2,11,132,15.9,7.3,251
135,17-07-2022 12:38:43,-1.0,106,12.1,7.1,8,133,15.8,7.1,249
136,17-07-2022 12:38:44,-1.0,106,12.1,7.1,8,131,15.5,7.0,249
137,17-07-2022 12:38:45,-1.0,111,11.9,7.1,11,132,15.6,7.0,249
138,17-07-2022 12:38:46,-1.0,116,11.6,7.1,11,137,15.9,7.0,251
139,17-07-2022 12:38:47,-1.0,118,11.3,7.1,11,140,15.9,7.1,252
140,17-07-2022 12:38:48,-1.0,117,11.2,7.1,11,141,15.8,7.2,253
141,17-07-2022 12:38:49,-1.0,117,11.2,7.0,11,141,15.9,7.1,254
142,17-07-2022 12:38:50,-1.0,118,11.2,7.0,12,141,15.8,7.0,255
143,17-07-2022 12:38:51,-1.0,119,11.1,6.9,13,142,15.8,7.2,255
144,17-07-2022 12:38:52,-1.0,117,11.1,7.0,12,142,15.8,7.4,256
145,17-07-2022 12:38:53,-1.0,114,11.1,7.0,12,141,15.7,7.5,255
146,17-07-2022 12:38:54,-1.0,113,11.2,7.2,11,138,15.6,7.6,254
147,17-07-2022 12:38:55,-1.0,112,11.3,7.2,9,139,15.8,7.6,251
148,17-07-2022 12:38:56,-1.0,112,11.4,7.2,9,138,15.8,7.6,250
149,17-07-2022 12:38:57,-1.0,116,11.3,7.3,10,140,16.0,7.6,250
150,17-07-2022 12:38:58,-1.0,120,11.0,7.2,12,143,16.3,7.4,249
151,17-07-2022 12:38:59,-1.0,123,10.7,7.1,12,146,16.1,7.3,249
152,17-07-2022 12:39:00,-1.0,122,10.4,7.1,9,146,15.7,7.2,249
153,17-07-2022 12:39:01,-1.0,117,10.6,7.0,10,143,15.3,6.9,250
154,17-07-2022 12:39:02,-1.0,117,10.7,7.0,12,140,15.0,7.0,251
155,17-07-2022 12:39:03,-1.0,119,10.7,7.0,11,142,15.2,7.0,252
156,17-07-2022 12:39:04,-1.0,119,10.7,7.0,10,143,15.4,7.1,252
157,17-07-2022 12:39:05,-1.0,120,10.8,7.0,11,143,15.5,7.3,253
158,17-07-2022 12:39:06,-1.0,120,10.8,7.0,12,143,15.8,7.2,255
159,17-07-2022 12:39:07,-1.0,121,10.8,7.0,13,144,15.7,7.1,255
160,17-07-2022 12:39:08,-1.0,120,10.7,7.0,12,144,15.6,7.1,254
161,17-07-2022 12:39:09,-1.0,118,10.8,6.9,10,142,15.5,7.1,254
162,17-07-2022 12:39:10,-1.0,117,11.0,6.9,9,141,15.6,7.2,252
163,17-07-2022 12:39:11,-1.0,116,11.2,6.9,8,140,15.7,7.1,251
164,17-07-2022 12:39:12,-1.0,118,11.3,6.9,9,141,15.8,7.1,249
165,17-07-2022 12:39:13,-1.0,120,11.2,6.9,10,142,15.9,7.0,249
166,17-07-2022 12:39:14,-1.0,122,11.0,6.9,11,144,16.0,7.1,249
167,17-07-2022 12:39:15,-1.0,122,10.9,6.8,10,144,15.8,7.1,249
168,17-07-2022 12:39:16,-1.0,120,10.8,6.7,10,143,15.6,7.1,250
169,17-07-2022 12:39:17,-1.0,120,10.8,6.7,11,143,15.6,7.1,251
170,17-07-2022 12:39:18,-1.0,121,10.8,6.7,12,143,15.6,7.1,251
171,17-07-2022 12:39:19,-1.0,122,10.7,6.7,10,144,15.7,7.3,251
172,17-07-2022 12:39:20,-1.0,119,10.8,6.7,9,145,15.8,7.3,251
173,17-07-2022 12:39:21,-1.0,117,11.0,6.7,10,143,15.7,7.2,251
174,17-07-2022 12:39:22,-1.0,119,11.0,6.7,10,141,15.7,7.2,250
175,17-07-2022 12:39:23,-1.0,122,10.9,6.7,10,143,15.8,7.0,250
176,17-07-2022 12:39:24,-1.0,123,10.8,6.8,10,144,15.7,7.0,250
177,17-07-2022 12:39:25,-1.0,125,10.7,6.8,11,145,15.8,7.0,250
178,17-07-2022 12:39:26,-1.0,125,10.5,6.8,9,146,15.7,6.9,248
179,17-07-2022 12:39:27,-1.0,122,10.6,6.6,9,146,15.5,6.7,248
180,17-07-2022 12:39:28,-1.0,123,10.6,6.5,10,144,15.2,6.5,248
181,17-07-2022 12:39:29,-1.0,123,10.6,6.4,9,144,15.2,6.5,249
182,17-07-2022 12:39:30,-1.0,121,10.6,6.4,9,144,15.1,6.5,250
183,17-07-2022 12:39:31,-1.0,122,10.5,6.4,12,143,15.0,6.6,252
184,17-07-2022 12:39:32,-1.0,125,10.3,6.5,11,145,15.1,6.9,252
185,17-07-2022 12:39:33,-1.0,122,10.2,6.5,9,147,15.3,7.1,254
186,17-07-2022 12:39:34,-1.0,118,10.4,6.5,9,144,15.2,7.0,254
187,17-07-2022 12:39:35,-1.0,120,10.5,6.4,10,142,15.1,7.0,254
188,17-07-2022 12:39:36,-1.0,123,10.3,6.4,11,144,15.3,6.4,253
189,17-07-2022 12:39:37,-1.0,124,10.2,6.3,9,145,14.9,6.4,252
190,17-07-2022 12:39:38,-1.0,122,10.2,6.3,7,144,14.6,6.4,249
191,17-07-2022 12:39:39,-1.0,121,10.4,6.3,7,143,14.7,6.3,247
192,17-07-2022 12:39:40,-1.0,125,10.5,6.3,10,143,14.9,6.3,248
193,17-07-2022 12:39:41,-1.0,129,10.4,6.4,12,147,15.2,6.3,249
194,17-07-2022 12:39:42,-1.0,128,10.3,6.4,11,149,15.2,6.3,251
195,17-07-2022 12:39:43,-1.0,124,10.3,6.3,10,146,14.9,6.3,253
196,17-07-2022 12:39:44,-1.0,121,10.4,6.2,10,143,14.7,6.3,254
197,17-07-2022 12:39:45,-1.0,118,10.5,6.2,10,140,14.5,6.4,253
198,17-07-2022 12:39:46,-1.0,118,10.5,6.2,9,141,14.6,6.4,253
199,17-07-2022 12:39:47,-1.0,118,10.7,6.3,10,140,14.7,6.5,251
200,17-07-2022 12:39:48,-1.0,119,10.8,6.3,8,141,15.0,6.5,250
201,17-07-2022 12:39:49,-1.0,120,11.0,6.3,8,142,15.2,6.2,250
202,17-07-2022 12:39:50,-1.0,122,11.0,6.3,10,142,15.2,6.3,250
203,17-07-2022 12:39:51,-1.0,126,10.9,6.3,10,144,15.4,6.3,250
204,17-07-2022 12:39:52,-1.0,127,10.9,6.2,8,146,15.5,6.3,250
205,17-07-2022 12:39:53,-1.0,126,10.8,6.1,7,145,15.4,6.4,249
206,17-07-2022 12:39:54,-1.0,127,10.7,6.1,8,146,15.4,6.3,249
207,17-07-2022 12:39:55,-1.0,130,10.3,6.1,11,148,15.2,6.2,251
208,17-07-2022 12:39:56,-1.0,132,10.1,6.1,12,150,15.0,6.2,251
209,17-07-2022 12:39:57,-1.0,130,10.0,6.1,10,149,14.9,6.2,251
210,17-07-2022 12:39:58,-1.0,124,10.2,6.0,7,145,14.5,6.1,251
211,17-07-2022 12:39:59,-1.0,119,10.4,6.0,9,141,14.4,6.1,251
212,17-07-2022 12:40:00,-1.0,117,10.4,5.9,11,139,14.2,5.9,252
213,17-07-2022 12:40:01,-1.0,118,10.3,5.9,11,140,14.0,5.9,252
214,17-07-2022 12:40:02,-1.0,120,10.2,5.9,8,141,14.2,5.9,252
215,17-07-2022 12:40:03,-1.0,119,10.3,5.9,9,141,14.2,6.0,252
216,17-07-2022 12:40:04,-1.0,120,10.4,5.9,11,142,14.6,6.2,252
217,17-07-2022 12:40:05,-1.0,120,10.5,5.9,9,141,14.4,6.0,251
218,17-07-2022 12:40:06,-1.0,118,10.6,5.9,8,141,14.4,6.0,251
219,17-07-2022 12:40:07,-1.0,118,10.7,5.8,8,139,14.4,5.9,251
220,17-07-2022 12:40:08,-1.0,121,10.6,5.7,10,139,14.4,5.9,251
221,17-07-2022 12:40:09,-1.0,126,10.4,5.7,10,141,14.5,6.0,250
222,17-07-2022 12:40:10,-1.0,126,10.2,5.7,9,146,14.7,6.0,250
223,17-07-2022 12:40:11,-1.0,126,10.1,5.8,9,146,14.7,6.0,251
224,17-07-2022 12:40:12,-1.0,126,10.0,5.8,11,146,14.5,6.1,252
225,17-07-2022 12:40:13,-1.0,125,9.8,5.9,11,146,14.5,6.0,252
226,17-07-2022 12:40:14,-1.0,125,9.7,5.9,9,146,14.2,6.0,249
227,17-07-2022 12:40:15,-1.0,123,9.7,5.9,7,145,13.9,6.0,249
228,17-07-2022 12:40:16,-1.0,123,9.8,5.8,10,144,13.9,5.8,251
229,17-07-2022 12:40:17,-1.0,129,9.8,5.7,13,144,13.9,5.9,252
230,17-07-2022 12:40:18,-1.0,129,9.6,5.7,11,148,14.2,5.9,252
231,17-07-2022 12:40:19,-1.0,124,9.7,5.8,7,148,14.1,6.0,251
232,17-07-2022 12:40:20,-1.0,119,10.0,6.0,9,144,14.0,6.1,253
233,17-07-2022 12:40:21,-1.0,121,10.0,6.0,12,141,14.0,6.1,254
234,17-07-2022 12:40:22,-1.0,124,9.7,6.0,10,144,14.2,6.1,251
235,17-07-2022 12:40:23,-1.0,121,9.7,5.9,6,145,14.0,6.1,249
236,17-07-2022 12:40:24,-1.0,118,9.8,5.9,7,142,13.8,6.1,249
237,17-07-2022 12:40:25,-1.0,127,9.8,5.8,10,141,13.8,6.0,250
238,17-07-2022 12:40:26,-1.0,132,9.6,5.8,12,152,14.6,5.9,252
239,17-07-2022 12:40:27,-1.0,130,9.3,5.8,12,149,14.0,6.0,252
240,17-07-2022 12:40:28,-1.0,127,9.2,5.8,9,149,13.8,6.2,251
241,17-07-2022 12:40:29,-1.0,121,9.2,5.8,8,146,13.6,6.3,251
242,17-07-2022 12:40:30,-1.0,122,9.2,5.8,9,143,13.4,6.2,251
243,17-07-2022 12:40:31,-1.0,125,9.1,5.8,10,146,13.7,6.0,250
244,17-07-2022 12:40:32,-1.0,126,8.9,5.7,9,148,13.4,5.6,250
245,17-07-2022 12:40:33,-1.0,123,8.8,5.7,10,145,12.9,5.5,251
246,17-07-2022 12:40:34,-1.0,123,8.7,5.7,11,144,12.6,5.9,251
247,17-07-2022 12:40:35,-1.0,126,8.6,5.8,10,148,13.0,5.9,250
248,17-07-2022 12:40:36,-1.0,124,8.6,5.8,8,147,12.8,6.2,250
249,17-07-2022 12:40:37,-1.0,123,8.7,5.8,9,146,13.1,6.2,251
250,17-07-2022 12:40:38,-1.0,126,8.6,5.8,12,147,13.1,6.1,252
251,17-07-2022 12:40:39,-1.0,130,8.5,5.8,12,151,13.4,6.1,252
252,17-07-2022 12:40:40,-1.0,126,8.5,5.8,9,149,13.1,6.0,251
253,17-07-2022 12:40:41,-1.0,122,8.9,5.8,8,146,13.0,5.9,252
254,17-07-2022 12:40:42,-1.0,125,9.2,5.8,11,145,13.3,5.9,253
255,17-07-2022 12:40:43,-1.0,130,9.2,5.8,11,149,13.7,6.0,253
256,17-07-2022 12:40:44,-1.0,128,9.2,5.9,11,149,13.9,6.2,255
257,17-07-2022 12:40:45,-1.0,127,9.2,6.0,12,148,14.0,6.4,254
258,17-07-2022 12:40:46,-1.0,126,9.2,6.0,9,148,14.1,6.6,251
259,17-07-2022 12:40:47,-1.0,121,9.4,5.9,6,145,13.8,6.3,249
260,17-07-2022 12:40:48,-1.0,121,9.8,5.9,8,143,14.1,6.3,248
261,17-07-2022 12:40:49,-1.0,125,10.0,5.9,10,143,14.1,6.2,248
262,17-07-2022 12:40:50,-1.0,130,10.0,5.9,11,149,14.7,6.1,249
263,17-07-2022 12:40:51,-1.0,128,10.0,6.0,11,148,14.6,6.2,251
264,17-07-2022 12:40:52,-1.0,126,10.0,6.0,12,148,14.6,6.4,253
265,17-07-2022 12:40:53,-1.0,125,10.2,6.1,12,146,14.7,6.5,253
266,17-07-2022 12:40:54,-1.0,124,10.3,6.2,10,146,14.9,6.6,252
267,17-07-2022 12:40:55,-1.0,124,10.6,6.2,8,145,15.1,6.6,250
268,17-07-2022 12:40:56,-1.0,123,10.7,6.1,7,145,15.3,6.3,249
269,17-07-2022 12:40:57,-1.0,125,10.7,6.1,10,144,15.2,6.3,249
270,17-07-2022 12:40:58,-1.0,129,10.6,6.1,12,145,15.3,6.2,250
271,17-07-2022 12:40:59,-1.0,130,10.4,6.1,10,148,15.3,6.2,250
272,17-07-2022 12:41:00,-1.0,125,10.3,6.2,9,148,15.0,6.4,251
273,17-07-2022 12:41:01,-1.0,124,10.2,6.2,10,145,14.8,6.6,252
274,17-07-2022 12:41:02,-1.0,124,10.2,6.2,10,146,15.0,6.6,252
275,17-07-2022 12:41:03,-1.0,122,10.0,6.2,11,145,14.8,6.4,253
276,17-07-2022 12:41:04,-1.0,121,9.9,6.1,11,144,14.4,6.4,253
277,17-07-2022 12:41:05,-1.0,121,9.9,6.1,8,144,14.3,6.3,251
278,17-07-2022 12:41:06,-1.0,119,9.9,6.1,7,143,14.1,6.2,249
279,17-07-2022 12:41:07,-1.0,120,9.9,6.1,8,142,14.0,6.1,249
280,17-07-2022 12:41:08,-1.0,121,9.8,6.1,10,143,14.0,6.2,250
281,17-07-2022 12:41:09,-1.0,121,9.5,6.2,11,143,14.0,6.2,252
282,17-07-2022 12:41:10,-1.0,122,9.4,6.2,11,144,13.7,6.3,252
283,17-07-2022 12:41:11,-1.0,122,9.2,6.2,9,145,13.7,6.4,252
284,17-07-2022 12:41:12,-1.0,120,9.2,6.1,8,145,13.6,6.2,252
285,17-07-2022 12:41:13,-1.0,120,9.2,6.0,9,144,13.5,6.2,252
286,17-07-2022 12:41:14,-1.0,122,9.0,5.9,10,143,13.4,6.1,251
287,17-07-2022 12:41:15,-1.0,123,8.8,5.9,9,147,13.4,6.1,250
288,17-07-2022 12:41:16,-1.0,120,8.7,5.9,8,145,13.0,6.2,250
289,17-07-2022 12:41:17,-1.0,120,8.6,5.9,9,143,12.8,6.2,249
290,17-07-2022 12:41:18,-1.0,122,8.6,5.9,9,146,13.0,6.1,251
291,17-07-2022 12:41:19,-1.0,125,8.5,5.9,11,146,13.0,6.1,252
292,17-07-2022 12:41:20,-1.0,127,8.4,5.9,10,150,13.1,6.0,252
293,17-07-2022 12:41:21,-1.0,125,8.5,5.9,9,148,12.9,5.9,251
294,17-07-2022 12:41:22,-1.0,125,8.7,5.8,8,147,12.8,5.9,250
295,17-07-2022 12:41:23,-1.0,126,8.8,5.8,9,147,13.1,5.8,251
296,17-07-2022 12:41:24,-1.0,129,8.9,5.8,12,148,13.3,5.8,252
297,17-07-2022 12:41:25,-1.0,131,8.8,5.8,10,150,13.4,6.0,252
298,17-07-2022 12:41:26,-1.0,128,8.9,5.8,8,150,13.4,6.1,252
299,17-07-2022 12:41:27,-1.0,126,9.2,5.8,8,147,13.5,6.1,251
300,17-07-2022 12:41:28,-1.0,128,9.4,5.8,8,148,14.0,6.1,250
301,17-07-2022 12:41:29,-1.0,128,9.6,5.8,8,148,14.2,5.9,250
302,17-07-2022 12:41:30,-1.0,130,9.7,5.7,10,148,14.2,5.8,250
303,17-07-2022 12:41:31,-1.0,132,9.7,5.6,10,150,14.3,5.8,251
304,17-07-2022 12:41:32,-1.0,130,9.7,5.6,11,149,14.2,5.7,253
305,17-07-2022 12:41:33,-1.0,127,9.8,5.6,11,146,14.0,5.8,253
306,17-07-2022 12:41:34,-1.0,125,9.9,5.7,9,145,14.1,5.9,252
307,17-07-2022 12:41:35,-1.0,123,10.2,5.7,7,143,14.2,5.9,250
308,17-07-2022 12:41:36,-1.0,123,10.4,5.7,8,143,14.5,5.9,250
309,17-07-2022 12:41:37,-1.0,127,10.4,5.7,11,143,14.5,5.8,251
310,17-07-2022 12:41:38,-1.0,131,10.3,5.6,11,148,14.8,5.8,253
311,17-07-2022 12:41:39,-1.0,128,10.2,5.6,10,148,14.8,5.9,253
312,17-07-2022 12:41:40,-1.0,121,10.1,5.7,9,143,14.2,6.0,254
313,17-07-2022 12:41:41,-1.0,119,10.0,5.7,9,142,14.1,6.2,253
314,17-07-2022 12:41:42,-1.0,118,9.8,5.8,8,142,14.1,6.3,252
315,17-07-2022 12:41:43,-1.0,118,9.6,5.8,7,142,13.9,6.2,249
