,time,reffen,awa,aws,sog,rollen,twa,tws,stw,kurs
152,20-07-2022 15:46:22,2.0,45,18.7,6.4,9,61,14.3,6.7,145
153,20-07-2022 15:46:23,2.0,47,18.8,6.2,9,66,15.0,6.7,145
154,20-07-2022 15:46:24,2.0,44,19.0,6.3,9,66,15.0,6.8,144
155,20-07-2022 15:46:25,2.0,51,18.9,6.1,8,61,15.0,6.6,148
156,20-07-2022 15:46:26,2.0,50,18.7,6.3,8,71,15.6,6.8,148
157,20-07-2022 15:46:27,2.0,49,18.8,6.3,9,69,15.2,6.8,147
158,20-07-2022 15:46:28,2.0,47,18.5,6.3,11,68,15.1,6.8,149
159,20-07-2022 15:46:29,2.0,44,18.5,6.4,11,66,14.5,6.9,147
160,20-07-2022 15:46:30,2.0,46,18.6,6.2,8,62,14.5,6.6,145
161,20-07-2022 15:46:31,2.0,43,18.9,6.3,10,65,14.9,6.6,144
162,20-07-2022 15:46:32,2.0,42,19.0,6.2,9,59,14.9,6.5,143
163,20-07-2022 15:46:33,2.0,41,19.3,6.2,7,58,14.9,6.5,142
164,20-07-2022 15:46:34,2.0,40,19.5,6.2,7,57,15.1,6.6,142
165,20-07-2022 15:46:35,2.0,40,19.6,6.2,7,56,15.1,6.5,143
166,20-07-2022 15:46:36,2.0,37,19.6,6.1,8,55,15.0,6.6,142
167,20-07-2022 15:46:37,2.0,38,19.7,6.1,8,52,15.0,6.4,142
168,20-07-2022 15:46:38,2.0,38,19.5,6.1,9,54,15.0,6.5,142
169,20-07-2022 15:46:39,2.0,37,19.6,6.1,7,52,14.9,6.4,143
170,20-07-2022 15:46:40,2.0,39,19.5,6.0,5,53,15.1,6.3,144
171,20-07-2022 15:46:41,2.0,40,19.7,6.0,7,55,15.3,6.3,145
172,20-07-2022 15:46:42,2.0,42,19.3,5.8,9,57,15.4,6.2,148
173,20-07-2022 15:46:43,2.0,40,19.1,5.8,9,57,15.0,6.2,145
174,20-07-2022 15:46:44,2.0,42,19.1,5.8,9,57,15.1,6.1,146
175,20-07-2022 15:46:45,2.0,41,19.1,5.9,9,57,15.0,6.1,145
176,20-07-2022 15:46:46,2.0,39,19.1,5.7,8,55,14.9,6.1,144
177,20-07-2022 15:46:47,2.0,38,19.3,5.7,9,53,15.0,6.0,145
178,20-07-2022 15:46:48,2.0,38,19.2,5.8,7,53,14.9,6.1,144
179,20-07-2022 15:46:49,2.0,39,19.2,5.8,6,54,14.9,6.1,144
180,20-07-2022 15:46:50,2.0,41,19.1,5.8,6,56,15.1,6.1,145
181,20-07-2022 15:46:51,2.0,40,19.0,5.8,6,56,14.8,6.2,143
182,20-07-2022 15:46:52,2.0,38,18.9,5.8,6,56,14.8,6.2,143
183,20-07-2022 15:46:53,2.0,38,18.7,5.8,7,53,14.3,6.1,142
184,20-07-2022 15:46:54,2.0,38,18.5,5.8,8,53,14.1,6.2,143
185,20-07-2022 15:46:55,2.0,39,18.3,5.7,8,54,14.1,6.1,143
186,20-07-2022 15:46:56,2.0,40,18.3,5.7,8,54,14.1,6.1,143
187,20-07-2022 15:46:57,2.0,39,18.4,5.7,11,55,14.2,6.1,142
188,20-07-2022 15:46:58,2.0,38,18.7,5.8,10,55,14.2,6.1,141
189,20-07-2022 15:46:59,2.0,39,18.8,5.8,7,54,14.3,6.1,142
190,20-07-2022 15:47:00,2.0,40,19.0,5.7,7,56,14.8,6.2,143
191,20-07-2022 15:47:01,2.0,41,19.1,5.7,8,56,14.8,6.1,142
192,20-07-2022 15:47:02,2.0,42,19.1,5.7,8,56,15.0,6.1,143
193,20-07-2022 15:47:03,2.0,42,19.1,5.7,9,58,15.2,6.1,144
194,20-07-2022 15:47:04,2.0,43,19.1,5.7,8,58,15.2,6.0,144
195,20-07-2022 15:47:05,2.0,43,19.0,5.7,8,59,15.3,6.1,144
196,20-07-2022 15:47:06,2.0,45,18.8,5.6,10,59,15.1,6.1,148
197,20-07-2022 15:47:07,2.0,41,18.6,5.9,12,62,15.1,6.1,147
198,20-07-2022 15:47:08,2.0,44,18.6,5.9,9,56,14.4,6.1,147
199,20-07-2022 15:47:09,2.0,46,18.6,5.8,9,62,14.9,6.2,147
200,20-07-2022 15:47:10,2.0,46,18.5,5.8,9,63,14.9,6.2,147
201,20-07-2022 15:47:11,2.0,46,18.3,5.7,8,63,14.9,6.2,147
202,20-07-2022 15:47:12,2.0,47,18.5,5.7,10,64,14.7,6.2,147
203,20-07-2022 15:47:13,2.0,46,18.6,5.7,11,64,15.1,6.0,145
204,20-07-2022 15:47:14,2.0,45,18.6,5.8,10,63,15.0,6.1,144
205,20-07-2022 15:47:15,2.0,44,18.9,5.8,11,62,14.9,6.1,143
206,20-07-2022 15:47:16,2.0,44,18.9,5.9,13,61,15.1,6.2,143
207,20-07-2022 15:47:17,2.0,42,18.9,5.9,11,61,15.1,6.2,141
208,20-07-2022 15:47:18,2.0,42,19.1,6.0,9,58,14.8,6.3,139
209,20-07-2022 15:47:19,2.0,44,19.4,5.9,11,60,15.3,6.4,144
210,20-07-2022 15:47:20,2.0,42,19.3,5.9,11,61,15.5,6.4,144
211,20-07-2022 15:47:21,2.0,43,19.4,6.0,11,59,15.1,6.4,143
212,20-07-2022 15:47:22,2.0,45,19.3,6.0,12,60,15.5,6.4,145
213,20-07-2022 15:47:23,2.0,43,19.0,6.1,11,62,15.3,6.4,144
214,20-07-2022 15:47:24,2.0,45,18.8,6.1,8,59,14.8,6.4,143
215,20-07-2022 15:47:25,2.0,45,18.8,6.2,9,64,15.0,6.5,142
216,20-07-2022 15:47:26,2.0,45,18.7,6.2,9,63,14.9,6.5,143
217,20-07-2022 15:47:27,2.0,45,18.7,6.2,7,64,14.8,6.6,142
218,20-07-2022 15:47:28,2.0,46,18.5,6.2,8,64,14.8,6.6,142
219,20-07-2022 15:47:29,2.0,44,18.3,6.2,10,64,14.5,6.6,142
220,20-07-2022 15:47:30,2.0,41,18.2,6.3,11,61,14.0,6.6,141
221,20-07-2022 15:47:31,2.0,40,18.2,6.3,11,58,13.8,6.7,142
222,20-07-2022 15:47:32,2.0,40,18.2,6.3,11,58,13.8,6.7,142
223,20-07-2022 15:47:33,2.0,40,18.2,6.3,12,59,13.7,6.7,140
224,20-07-2022 15:47:34,2.0,40,18.2,6.4,11,59,13.7,6.7,138
225,20-07-2022 15:47:35,2.0,40,18.2,6.4,10,59,13.7,6.7,140
226,20-07-2022 15:47:36,2.0,39,18.2,6.4,9,58,13.6,6.8,140
227,20-07-2022 15:47:37,2.0,40,18.2,6.4,8,59,13.6,6.9,140
228,20-07-2022 15:47:38,2.0,41,18.2,6.4,8,61,13.7,7.0,143
229,20-07-2022 15:47:39,2.0,40,18.3,6.4,6,60,13.7,7.1,144
230,20-07-2022 15:47:40,2.0,43,18.4,6.4,6,62,14.2,6.9,145
231,20-07-2022 15:47:41,2.0,46,18.3,6.4,9,65,14.4,6.8,146
232,20-07-2022 15:47:42,2.0,43,18.4,6.4,12,63,14.2,6.8,147
233,20-07-2022 15:47:43,2.0,41,18.4,6.5,14,63,14.2,6.7,145
234,20-07-2022 15:47:44,2.0,42,18.5,6.5,12,60,14.2,6.7,146
235,20-07-2022 15:47:45,2.0,41,18.7,6.5,12,60,14.2,6.8,145
236,20-07-2022 15:47:46,2.0,41,18.9,6.5,11,58,14.3,6.8,143
237,20-07-2022 15:47:47,2.0,42,18.9,6.5,11,59,14.5,7.0,144
238,20-07-2022 15:47:48,2.0,44,18.8,6.6,8,61,14.5,7.0,144
239,20-07-2022 15:47:49,2.0,44,19.0,6.6,7,63,14.5,7.0,143
240,20-07-2022 15:47:50,2.0,44,19.2,6.6,9,63,14.8,6.8,142
241,20-07-2022 15:47:51,2.0,41,19.3,6.6,11,62,15.0,6.9,142
242,20-07-2022 15:47:52,2.0,41,19.3,6.6,9,58,14.8,6.9,142
243,20-07-2022 15:47:53,2.0,41,19.6,6.7,9,58,14.8,7.0,142
244,20-07-2022 15:47:54,2.0,41,19.9,6.7,9,59,15.2,7.2,144
245,20-07-2022 15:47:55,2.0,42,19.8,6.6,8,59,15.3,7.1,146
246,20-07-2022 15:47:56,2.0,43,19.8,6.6,8,60,15.2,7.1,147
247,20-07-2022 15:47:57,2.0,43,19.8,6.6,13,61,15.4,7.0,146
248,20-07-2022 15:47:58,2.0,41,19.7,6.6,15,60,15.4,7.0,147
249,20-07-2022 15:47:59,2.0,39,19.5,6.8,13,58,14.9,7.0,144
250,20-07-2022 15:48:00,2.0,43,19.7,6.7,10,56,14.8,6.9,144
251,20-07-2022 15:48:01,2.0,43,19.9,6.7,11,62,15.3,7.1,143
252,20-07-2022 15:48:02,2.0,41,20.2,6.7,10,60,15.5,7.1,142
253,20-07-2022 15:48:03,2.0,42,20.3,6.7,10,59,15.6,7.1,141
254,20-07-2022 15:48:04,2.0,41,20.4,6.7,11,59,15.7,7.1,143
255,20-07-2022 15:48:05,2.0,41,20.4,6.6,10,58,15.8,7.1,142
256,20-07-2022 15:48:06,2.0,42,20.4,6.6,11,58,15.7,7.0,142
257,20-07-2022 15:48:07,2.0,42,20.4,6.6,11,59,15.8,7.0,143
258,20-07-2022 15:48:08,2.0,43,20.2,6.6,10,60,15.8,7.1,143
259,20-07-2022 15:48:09,2.0,43,20.3,6.6,12,60,15.8,7.0,144
260,20-07-2022 15:48:10,2.0,41,20.3,6.6,14,60,15.8,7.1,144
261,20-07-2022 15:48:11,2.0,41,20.2,6.8,12,58,15.5,7.1,145
262,20-07-2022 15:48:12,2.0,43,20.1,6.7,11,59,15.6,7.1,145
263,20-07-2022 15:48:13,2.0,43,20.3,6.8,11,61,15.7,7.1,143
264,20-07-2022 15:48:14,2.0,43,20.2,6.7,12,61,15.9,7.1,143
265,20-07-2022 15:48:15,2.0,42,20.0,6.8,11,61,15.7,7.1,142
266,20-07-2022 15:48:16,2.0,42,19.9,6.8,9,60,15.4,7.1,141
267,20-07-2022 15:48:17,2.0,42,19.7,6.7,9,60,15.3,7.1,140
268,20-07-2022 15:48:18,2.0,41,19.6,6.8,10,60,15.1,7.1,140
269,20-07-2022 15:48:19,2.0,41,19.3,6.7,9,59,14.9,7.0,142
270,20-07-2022 15:48:20,2.0,41,19.1,6.7,7,60,14.7,7.0,142
271,20-07-2022 15:48:21,2.0,42,19.1,6.6,6,60,14.7,6.9,143
272,20-07-2022 15:48:22,2.0,41,19.0,6.6,9,60,14.6,7.0,143
273,20-07-2022 15:48:23,2.0,42,18.9,6.6,8,60,14.4,7.0,147
274,20-07-2022 15:48:24,2.0,44,18.7,6.6,8,63,14.4,7.0,147
275,20-07-2022 15:48:25,2.0,44,18.8,6.6,9,64,14.5,7.1,148
276,20-07-2022 15:48:26,2.0,44,18.8,6.6,10,63,14.5,7.1,148
277,20-07-2022 15:48:27,2.0,41,19.0,6.6,11,61,14.4,7.1,148
278,20-07-2022 15:48:28,2.0,41,19.0,6.6,9,59,14.3,7.1,147
279,20-07-2022 15:48:29,2.0,42,19.0,6.6,8,61,14.6,7.0,148
280,20-07-2022 15:48:30,2.0,42,19.0,6.5,9,60,14.6,7.0,148
281,20-07-2022 15:48:31,2.0,41,19.0,6.4,8,59,14.5,6.9,146
282,20-07-2022 15:48:32,2.0,41,19.2,6.4,10,59,14.8,6.8,147
283,20-07-2022 15:48:33,2.0,41,19.0,6.4,10,59,14.7,6.8,149
284,20-07-2022 15:48:34,2.0,41,19.0,6.5,9,59,14.7,6.8,148
285,20-07-2022 15:48:35,2.0,43,19.0,6.3,9,61,14.8,6.8,148
286,20-07-2022 15:48:36,2.0,41,19.1,6.3,13,61,14.8,6.9,147
287,20-07-2022 15:48:37,2.0,39,19.0,6.5,11,57,14.3,6.9,145
288,20-07-2022 15:48:38,2.0,41,19.1,6.4,10,57,14.3,6.8,146
289,20-07-2022 15:48:39,2.0,42,19.1,6.1,12,60,14.9,6.7,147
290,20-07-2022 15:48:40,2.0,41,19.3,6.2,12,60,14.9,6.7,146
291,20-07-2022 15:48:41,2.0,42,19.2,6.2,11,60,15.0,6.6,146
292,20-07-2022 15:48:42,2.0,42,19.3,6.2,10,60,15.0,6.7,145
293,20-07-2022 15:48:43,2.0,44,19.2,6.2,9,60,15.0,6.8,146
294,20-07-2022 15:48:44,2.0,43,19.3,6.3,9,62,15.1,6.8,144
295,20-07-2022 15:48:45,2.0,43,19.4,6.2,9,60,15.0,6.7,144
296,20-07-2022 15:48:46,2.0,41,19.3,6.2,10,61,15.2,6.6,143
297,20-07-2022 15:48:47,2.0,40,19.4,6.2,9,57,14.9,6.6,142
298,20-07-2022 15:48:48,2.0,40,19.4,6.2,8,57,15.0,6.5,143
299,20-07-2022 15:48:49,2.0,40,19.3,6.1,8,57,15.0,6.5,143
300,20-07-2022 15:48:50,2.0,39,19.1,6.1,9,56,14.9,6.6,142
301,20-07-2022 15:48:51,2.0,39,19.2,6.1,10,55,14.5,6.5,144
302,20-07-2022 15:48:52,2.0,39,19.0,6.1,11,56,14.8,6.5,144
303,20-07-2022 15:48:53,2.0,40,19.0,6.1,10,55,14.5,6.5,144
304,20-07-2022 15:48:54,2.0,40,18.9,6.1,9,56,14.6,6.5,144
305,20-07-2022 15:48:55,2.0,42,19.0,6.1,8,57,14.6,6.5,147
306,20-07-2022 15:48:56,2.0,41,18.9,6.0,8,60,14.8,6.5,146
307,20-07-2022 15:48:57,2.0,41,19.0,6.0,9,58,14.6,6.5,146
308,20-07-2022 15:48:58,2.0,42,18.6,6.0,7,58,14.7,6.5,148
309,20-07-2022 15:48:59,2.0,42,18.8,6.0,9,60,14.3,6.6,147
310,20-07-2022 15:49:00,2.0,42,18.9,6.0,12,59,14.7,6.4,148
311,20-07-2022 15:49:01,2.0,40,18.9,6.2,13,59,14.6,6.6,146
312,20-07-2022 15:49:02,2.0,40,18.9,6.3,11,55,14.4,6.4,143
313,20-07-2022 15:49:03,2.0,41,19.0,6.1,10,58,14.7,6.4,143
314,20-07-2022 15:49:04,2.0,40,19.3,6.0,11,58,14.8,6.5,141
315,20-07-2022 15:49:05,2.0,40,19.5,6.0,11,56,15.1,6.4,141
316,20-07-2022 15:49:06,2.0,40,19.5,6.1,10,57,15.1,6.6,140
317,20-07-2022 15:49:07,2.0,41,19.7,6.1,8,57,15.1,6.6,141
318,20-07-2022 15:49:08,2.0,42,19.8,6.0,8,59,15.5,6.7,142
319,20-07-2022 15:49:09,2.0,43,20.1,5.9,9,59,15.7,6.6,142
320,20-07-2022 15:49:10,2.0,43,20.1,6.0,11,59,16.1,6.4,141
321,20-07-2022 15:49:11,2.0,42,20.1,6.0,12,58,16.0,6.3,142
322,20-07-2022 15:49:12,2.0,41,20.1,6.0,13,56,16.0,6.3,140
323,20-07-2022 15:49:13,2.0,42,20.2,6.1,13,56,15.9,6.4,140
