,time,reffen,awa,aws,sog,rollen,twa,tws,stw,kurs
40,20-07-2022 16:55:30,3.0,52,17.2,6.3,7,74,14.0,7.1,160
41,20-07-2022 16:55:31,3.0,52,17.3,6.4,9,76,14.1,7.0,158
42,20-07-2022 16:55:32,3.0,52,17.3,6.5,9,75,14.2,7.0,159
43,20-07-2022 16:55:33,3.0,51,17.1,6.6,8,76,14.1,7.1,159
44,20-07-2022 16:55:34,3.0,52,17.2,6.5,5,74,13.7,6.9,158
45,20-07-2022 16:55:35,3.0,56,17.4,6.2,6,75,14.2,6.9,160
46,20-07-2022 16:55:36,3.0,53,17.4,6.2,10,79,14.8,6.7,160
47,20-07-2022 16:55:37,3.0,51,17.3,6.4,10,72,14.1,6.7,157
48,20-07-2022 16:55:38,3.0,53,17.2,6.5,7,74,14.1,6.8,155
49,20-07-2022 16:55:39,3.0,53,17.3,6.7,8,76,14.2,7.1,157
50,20-07-2022 16:55:40,3.0,53,17.2,6.7,7,76,14.2,7.1,158
51,20-07-2022 16:55:41,3.0,54,17.2,6.7,5,77,14.1,7.2,158
52,20-07-2022 16:55:42,3.0,55,17.3,6.6,9,78,14.2,7.2,162
53,20-07-2022 16:55:43,3.0,53,17.0,6.7,9,80,14.5,7.2,162
54,20-07-2022 16:55:44,3.0,53,16.8,6.6,4,75,13.5,7.2,161
55,20-07-2022 16:55:45,3.0,55,17.0,6.6,5,79,14.0,7.2,161
56,20-07-2022 16:55:46,3.0,54,17.2,6.6,10,80,14.4,7.1,161
57,20-07-2022 16:55:47,3.0,53,16.9,6.6,9,78,14.2,7.1,160
58,20-07-2022 16:55:48,3.0,55,16.8,6.6,6,76,13.6,7.1,161
59,20-07-2022 16:55:49,3.0,57,16.9,6.7,6,82,14.3,7.3,162
60,20-07-2022 16:55:50,3.0,56,17.0,6.7,7,82,14.3,7.3,162
61,20-07-2022 16:55:51,3.0,56,16.9,6.7,8,82,14.3,7.4,161
62,20-07-2022 16:55:52,3.0,56,16.8,6.8,8,82,14.1,7.4,161
63,20-07-2022 16:55:53,3.0,56,16.7,6.7,7,83,14.1,7.2,157
64,20-07-2022 16:55:54,3.0,56,16.8,6.7,9,81,13.9,7.1,157
65,20-07-2022 16:55:55,3.0,53,16.8,6.7,11,80,14.0,7.1,157
66,20-07-2022 16:55:56,3.0,51,16.6,6.8,8,76,13.3,7.2,155
67,20-07-2022 16:55:57,3.0,54,16.7,6.7,2,77,13.4,7.3,158
68,20-07-2022 16:55:58,3.0,56,17.0,6.8,4,83,14.3,7.4,159
69,20-07-2022 16:55:59,3.0,54,17.0,6.9,9,80,14.2,7.4,160
70,20-07-2022 16:56:00,3.0,51,16.7,7.1,9,78,13.6,7.4,159
71,20-07-2022 16:56:01,3.0,54,16.3,7.1,5,78,13.2,7.4,160
72,20-07-2022 16:56:02,3.0,56,16.4,6.9,3,82,13.6,7.3,160
73,20-07-2022 16:56:03,3.0,55,16.5,6.8,4,82,13.7,7.1,160
74,20-07-2022 16:56:04,3.0,55,16.3,6.7,6,80,13.6,7.2,161
75,20-07-2022 16:56:05,3.0,54,16.1,6.7,6,81,13.2,7.2,160
76,20-07-2022 16:56:06,3.0,55,16.0,6.7,5,81,13.3,7.2,160
77,20-07-2022 16:56:07,3.0,56,16.1,6.8,5,82,13.5,7.2,160
78,20-07-2022 16:56:08,3.0,56,16.1,6.8,5,82,13.5,7.1,161
79,20-07-2022 16:56:09,3.0,57,16.0,6.8,4,83,13.5,7.1,162
80,20-07-2022 16:56:10,3.0,59,16.1,6.8,4,85,13.8,7.1,164
81,20-07-2022 16:56:11,3.0,59,16.0,6.8,4,86,13.8,7.3,164
82,20-07-2022 16:56:12,3.0,59,16.0,6.8,4,86,13.8,7.3,164
83,20-07-2022 16:56:13,3.0,60,15.8,6.8,6,86,13.8,7.2,164
84,20-07-2022 16:56:14,3.0,59,15.5,6.8,6,87,13.4,7.2,164
85,20-07-2022 16:56:15,3.0,59,15.4,6.8,5,87,13.4,7.2,161
86,20-07-2022 16:56:16,3.0,60,15.6,6.8,6,87,13.3,7.3,159
87,20-07-2022 16:56:17,3.0,59,15.5,6.8,8,88,13.4,7.3,159
88,20-07-2022 16:56:18,3.0,57,15.5,6.9,7,87,13.3,7.3,159
89,20-07-2022 16:56:19,3.0,58,15.5,6.8,3,85,13.0,7.2,159
90,20-07-2022 16:56:20,3.0,60,15.7,6.7,4,86,13.3,7.2,159
91,20-07-2022 16:56:21,3.0,57,15.8,6.7,7,87,13.7,7.2,159
92,20-07-2022 16:56:22,3.0,57,15.6,6.7,6,84,13.3,7.2,158
93,20-07-2022 16:56:23,3.0,58,15.6,6.7,5,86,13.2,7.2,158
94,20-07-2022 16:56:24,3.0,57,15.8,6.7,6,84,13.2,7.2,159
95,20-07-2022 16:56:25,3.0,57,15.8,6.7,3,84,13.4,7.0,159
96,20-07-2022 16:56:26,3.0,57,15.8,6.7,2,84,13.4,7.0,159
97,20-07-2022 16:56:27,3.0,58,15.9,6.7,7,83,13.4,7.0,160
98,20-07-2022 16:56:28,3.0,56,15.7,6.5,9,84,13.6,7.0,159
99,20-07-2022 16:56:29,3.0,56,15.5,6.6,6,82,12.8,7.2,158
100,20-07-2022 16:56:30,3.0,60,15.7,6.5,5,84,13.1,7.2,160
101,20-07-2022 16:56:31,3.0,61,15.9,6.5,4,89,13.8,7.0,162
102,20-07-2022 16:56:32,3.0,62,15.9,6.5,2,87,13.9,7.1,162
103,20-07-2022 16:56:33,3.0,63,16.0,6.5,3,89,14.1,7.2,160
104,20-07-2022 16:56:34,3.0,63,15.9,6.6,9,90,14.3,7.2,161
105,20-07-2022 16:56:35,3.0,58,15.6,6.9,11,88,13.9,7.3,159
106,20-07-2022 16:56:36,3.0,59,15.2,7.1,5,84,12.8,7.2,159
107,20-07-2022 16:56:37,3.0,62,15.4,6.8,1,90,13.4,7.1,160
108,20-07-2022 16:56:38,3.0,63,15.7,6.7,2,90,13.9,7.1,161
109,20-07-2022 16:56:39,3.0,61,15.8,6.6,6,88,13.9,7.1,161
110,20-07-2022 16:56:40,3.0,56,15.5,6.6,9,85,13.2,7.1,159
111,20-07-2022 16:56:41,3.0,56,15.3,6.6,6,82,12.7,7.1,160
112,20-07-2022 16:56:42,3.0,58,15.2,6.6,2,85,12.8,7.0,159
113,20-07-2022 16:56:43,3.0,62,15.4,6.3,1,88,13.4,7.0,162
114,20-07-2022 16:56:44,3.0,61,15.5,6.3,4,89,13.6,7.0,162
115,20-07-2022 16:56:45,3.0,60,15.4,6.3,6,87,13.4,7.0,163
116,20-07-2022 16:56:46,3.0,61,15.2,6.4,6,89,13.4,7.0,164
117,20-07-2022 16:56:47,3.0,62,15.2,6.5,4,90,13.5,6.9,162
118,20-07-2022 16:56:48,3.0,63,15.4,6.6,5,90,13.7,7.0,162
119,20-07-2022 16:56:49,3.0,61,15.4,6.6,7,88,13.5,7.1,160
120,20-07-2022 16:56:50,3.0,59,15.2,6.7,8,87,13.1,7.1,159
121,20-07-2022 16:56:51,3.0,58,15.2,6.7,7,86,12.9,7.1,158
122,20-07-2022 16:56:52,3.0,58,15.3,6.7,5,86,12.9,7.2,158
123,20-07-2022 16:56:53,3.0,60,15.6,6.6,4,86,13.1,7.1,158
124,20-07-2022 16:56:54,3.0,59,15.9,6.6,7,87,13.6,7.1,158
125,20-07-2022 16:56:55,3.0,57,15.9,6.6,8,85,13.7,7.1,157
126,20-07-2022 16:56:56,3.0,55,15.8,6.7,7,83,13.4,7.1,155
127,20-07-2022 16:56:57,3.0,58,15.9,6.6,8,81,13.1,7.1,159
128,20-07-2022 16:56:58,3.0,58,15.9,6.6,6,84,13.5,7.0,161
129,20-07-2022 16:56:59,3.0,58,15.8,6.6,3,84,13.5,7.0,161
130,20-07-2022 16:57:00,3.0,63,16.2,6.4,3,85,13.6,7.1,162
131,20-07-2022 16:57:01,3.0,60,16.2,6.3,7,89,14.5,7.0,162
132,20-07-2022 16:57:02,3.0,58,16.1,6.5,6,85,14.0,7.1,160
133,20-07-2022 16:57:03,3.0,60,16.0,6.6,5,84,13.6,7.1,159
134,20-07-2022 16:57:04,3.0,59,16.0,6.6,5,87,13.9,7.1,157
135,20-07-2022 16:57:05,3.0,60,16.0,6.7,6,85,13.7,7.1,159
136,20-07-2022 16:57:06,3.0,60,15.9,6.6,4,87,14.0,7.3,160
137,20-07-2022 16:57:07,3.0,60,15.9,6.6,2,87,13.6,7.3,161
138,20-07-2022 16:57:08,3.0,61,16.0,6.5,4,87,13.9,7.1,164
139,20-07-2022 16:57:09,3.0,60,16.0,6.5,6,87,14.0,7.1,164
140,20-07-2022 16:57:10,3.0,60,15.8,6.6,6,85,13.8,7.1,163
141,20-07-2022 16:57:11,3.0,60,15.8,6.7,7,86,13.6,7.2,162
142,20-07-2022 16:57:12,3.0,60,15.8,6.8,7,87,13.6,7.3,161
143,20-07-2022 16:57:13,3.0,60,15.8,6.8,7,87,13.7,7.4,161
144,20-07-2022 16:57:14,3.0,60,15.8,6.8,5,88,13.6,7.3,161
145,20-07-2022 16:57:15,3.0,61,15.9,6.8,4,88,13.7,7.4,161
146,20-07-2022 16:57:16,3.0,60,16.0,6.8,7,89,14.0,7.4,160
147,20-07-2022 16:57:17,3.0,58,16.0,6.9,9,85,13.7,7.3,157
148,20-07-2022 16:57:18,3.0,58,15.8,7.0,9,84,13.4,7.3,157
149,20-07-2022 16:57:19,3.0,58,15.7,7.0,6,86,13.4,7.3,158
150,20-07-2022 16:57:20,3.0,59,15.8,6.7,4,86,13.4,7.1,158
151,20-07-2022 16:57:21,3.0,59,16.0,6.7,7,85,13.8,7.1,157
152,20-07-2022 16:57:22,3.0,57,16.1,6.8,9,84,13.7,7.2,158
153,20-07-2022 16:57:23,3.0,57,15.9,6.8,6,84,13.5,7.2,160
154,20-07-2022 16:57:24,3.0,61,15.9,6.8,2,87,13.7,7.5,161
155,20-07-2022 16:57:25,3.0,63,16.1,6.9,3,90,14.2,7.5,162
156,20-07-2022 16:57:26,3.0,61,16.1,6.9,8,89,14.2,7.6,161
157,20-07-2022 16:57:27,3.0,59,15.7,7.3,9,88,13.6,7.5,161
158,20-07-2022 16:57:28,3.0,61,15.5,7.2,5,90,13.5,7.7,164
159,20-07-2022 16:57:29,3.0,63,15.7,7.1,0,93,13.9,7.4,164
160,20-07-2022 16:57:30,3.0,64,16.0,6.8,4,92,14.4,7.4,163
161,20-07-2022 16:57:31,3.0,58,15.9,6.9,9,87,13.8,7.5,160
162,20-07-2022 16:57:32,3.0,56,15.5,7.1,8,85,12.9,7.4,158
163,20-07-2022 16:57:33,3.0,56,15.3,7.0,5,86,12.7,7.6,158
164,20-07-2022 16:57:34,3.0,57,15.3,7.0,3,86,12.7,7.6,159
165,20-07-2022 16:57:35,3.0,58,15.6,6.9,3,87,12.9,7.5,159
166,20-07-2022 16:57:36,3.0,56,15.8,6.8,7,87,13.3,7.5,158
167,20-07-2022 16:57:37,3.0,54,15.6,6.9,10,83,13.1,7.3,156
168,20-07-2022 16:57:38,3.0,53,15.3,7.0,7,80,12.6,7.3,157
169,20-07-2022 16:57:39,3.0,57,15.4,7.0,2,82,12.4,7.3,159
170,20-07-2022 16:57:40,3.0,61,15.8,6.8,0,86,13.1,7.4,162
171,20-07-2022 16:57:41,3.0,63,16.1,6.8,3,89,13.9,7.3,164
172,20-07-2022 16:57:42,3.0,61,15.9,6.6,8,90,14.3,7.3,165
173,20-07-2022 16:57:43,3.0,59,15.5,6.7,9,88,13.8,7.2,162
174,20-07-2022 16:57:44,3.0,59,15.3,6.8,8,87,13.2,7.2,161
175,20-07-2022 16:57:45,3.0,62,15.3,6.9,5,87,13.1,7.2,161
176,20-07-2022 16:57:46,3.0,63,15.5,6.9,4,91,13.6,7.2,161
177,20-07-2022 16:57:47,3.0,62,15.7,6.8,6,90,13.8,7.2,161
178,20-07-2022 16:57:48,3.0,61,15.8,6.8,6,88,13.9,7.3,160
179,20-07-2022 16:57:49,3.0,61,15.7,6.8,7,89,13.8,7.3,159
180,20-07-2022 16:57:50,3.0,60,15.8,6.9,9,88,13.8,7.4,158
181,20-07-2022 16:57:51,3.0,59,15.8,6.9,9,87,13.7,7.4,159
182,20-07-2022 16:57:52,3.0,61,15.8,7.0,5,88,13.6,7.6,160
183,20-07-2022 16:57:53,3.0,62,16.0,7.0,5,91,13.9,7.6,160
184,20-07-2022 16:57:54,3.0,62,16.2,7.0,6,89,14.2,7.6,162
185,20-07-2022 16:57:55,3.0,62,16.1,7.0,8,91,14.5,7.5,162
186,20-07-2022 16:57:56,3.0,62,16.0,7.0,7,89,14.1,7.5,164
187,20-07-2022 16:57:57,3.0,61,16.0,7.0,5,90,14.1,7.6,161
188,20-07-2022 16:57:58,3.0,59,16.1,7.0,6,88,13.9,7.6,159
189,20-07-2022 16:57:59,3.0,56,16.2,7.1,9,86,13.7,7.7,159
190,20-07-2022 16:58:00,3.0,54,15.9,7.1,4,83,13.3,7.7,160
191,20-07-2022 16:58:01,3.0,54,15.9,7.1,0,82,12.8,7.6,160
192,20-07-2022 16:58:02,3.0,55,16.1,6.8,2,82,13.1,7.6,162
193,20-07-2022 16:58:03,3.0,53,16.0,6.6,6,83,13.4,7.4,163
194,20-07-2022 16:58:04,3.0,52,15.8,6.7,4,79,12.7,7.4,163
195,20-07-2022 16:58:05,3.0,55,15.9,6.7,3,80,12.9,7.3,164
196,20-07-2022 16:58:06,3.0,57,16.0,6.7,4,84,13.5,7.3,163
197,20-07-2022 16:58:07,3.0,55,16.1,6.7,7,81,13.5,7.1,162
198,20-07-2022 16:58:08,3.0,55,16.0,6.7,6,80,13.2,7.1,161
199,20-07-2022 16:58:09,3.0,56,16.0,6.7,5,81,13.3,7.0,161
200,20-07-2022 16:58:10,3.0,55,16.2,6.7,7,81,13.5,7.0,160
201,20-07-2022 16:58:11,3.0,55,16.2,6.7,6,80,13.5,7.0,161
202,20-07-2022 16:58:12,3.0,54,16.0,6.8,5,81,13.3,7.2,158
203,20-07-2022 16:58:13,3.0,56,16.1,6.8,6,82,13.4,7.2,160
204,20-07-2022 16:58:14,3.0,55,16.1,6.8,8,82,13.4,7.3,158
205,20-07-2022 16:58:15,3.0,56,16.0,6.8,7,82,13.4,7.2,161
206,20-07-2022 16:58:16,3.0,57,16.0,6.7,3,84,13.5,7.3,161
207,20-07-2022 16:58:17,3.0,58,16.2,6.6,3,84,13.5,7.3,161
208,20-07-2022 16:58:18,3.0,56,16.3,6.6,10,83,13.8,7.1,161
209,20-07-2022 16:58:19,3.0,53,15.9,6.8,10,79,12.9,7.0,160
210,20-07-2022 16:58:20,3.0,52,15.7,6.9,7,79,12.9,7.0,159
211,20-07-2022 16:58:21,3.0,54,15.9,6.7,4,78,12.7,7.0,159
212,20-07-2022 16:58:22,3.0,56,16.4,6.7,8,82,13.2,7.2,158
213,20-07-2022 16:58:23,3.0,52,16.7,6.9,11,81,13.7,7.4,154
214,20-07-2022 16:58:24,3.0,50,16.6,7.0,10,77,13.4,7.4,154
215,20-07-2022 16:58:25,3.0,51,16.7,6.9,6,76,13.2,7.3,155
216,20-07-2022 16:58:26,3.0,53,17.0,6.7,4,76,13.4,7.3,156
217,20-07-2022 16:58:27,3.0,55,17.3,6.5,6,79,14.2,7.2,160
218,20-07-2022 16:58:28,3.0,53,17.2,6.6,7,79,14.4,7.1,160
219,20-07-2022 16:58:29,3.0,55,17.1,6.6,6,76,14.1,7.0,160
220,20-07-2022 16:58:30,3.0,56,17.0,6.7,7,80,14.4,7.2,162
221,20-07-2022 16:58:31,3.0,54,16.9,6.8,6,80,14.2,7.2,161
222,20-07-2022 16:58:32,3.0,56,16.8,6.8,4,78,13.9,7.4,163
223,20-07-2022 16:58:33,3.0,58,16.7,6.8,2,83,14.1,7.3,165
224,20-07-2022 16:58:34,3.0,58,16.8,6.7,3,84,14.2,7.2,165
225,20-07-2022 16:58:35,3.0,56,16.9,6.7,8,83,14.3,7.2,163
226,20-07-2022 16:58:36,3.0,53,16.6,6.9,12,80,14.1,7.1,162
227,20-07-2022 16:58:37,3.0,51,16.1,7.3,11,78,13.4,7.1,158
228,20-07-2022 16:58:38,3.0,52,16.0,7.4,5,76,12.6,7.1,156
229,20-07-2022 16:58:39,3.0,57,16.4,6.7,3,81,13.4,7.2,158
230,20-07-2022 16:58:40,3.0,55,16.8,6.5,6,83,14.2,7.1,155
231,20-07-2022 16:58:41,3.0,53,16.7,6.5,10,78,13.9,7.2,156
232,20-07-2022 16:58:42,3.0,51,16.3,6.6,10,79,13.6,7.3,158
233,20-07-2022 16:58:43,3.0,53,16.2,6.7,3,75,12.6,7.3,159
234,20-07-2022 16:58:44,3.0,58,16.5,6.5,1,75,12.6,7.3,163
235,20-07-2022 16:58:45,3.0,56,16.7,6.5,5,86,14.4,7.2,164
236,20-07-2022 16:58:46,3.0,57,16.5,6.5,7,79,13.8,7.2,166
237,20-07-2022 16:58:47,3.0,58,15.9,6.4,6,85,13.9,7.1,166
238,20-07-2022 16:58:48,3.0,58,15.8,6.6,4,84,13.3,7.1,164
239,20-07-2022 16:58:49,3.0,62,15.9,6.6,4,86,13.7,7.3,166
240,20-07-2022 16:58:50,3.0,61,15.8,6.6,5,89,14.0,7.3,165
241,20-07-2022 16:58:51,3.0,60,15.7,6.6,4,87,13.6,7.1,164
242,20-07-2022 16:58:52,3.0,61,15.7,6.6,5,88,13.7,7.0,162
243,20-07-2022 16:58:53,3.0,64,15.7,6.7,7,89,14.1,7.0,164
244,20-07-2022 16:58:54,3.0,63,15.6,6.7,7,90,13.9,7.0,162
245,20-07-2022 16:58:55,3.0,61,15.4,6.6,4,87,13.4,7.0,161
246,20-07-2022 16:58:56,3.0,62,15.6,6.5,3,89,13.8,7.0,161
247,20-07-2022 16:58:57,3.0,61,15.9,6.4,7,88,14.0,6.9,159
248,20-07-2022 16:58:58,3.0,58,15.9,6.6,11,84,13.6,6.9,157
249,20-07-2022 16:58:59,3.0,56,15.7,7.0,8,82,13.2,7.0,155
250,20-07-2022 16:59:00,3.0,59,15.8,6.7,4,84,13.4,7.0,157
251,20-07-2022 16:59:01,3.0,59,16.1,6.4,1,85,13.8,7.0,159
252,20-07-2022 16:59:02,3.0,61,16.5,6.4,4,86,14.4,7.0,161
253,20-07-2022 16:59:03,3.0,57,16.2,6.5,9,85,14.1,7.2,161
254,20-07-2022 16:59:04,3.0,55,15.8,6.7,9,82,13.1,6.9,160
255,20-07-2022 16:59:05,3.0,56,15.6,6.8,6,82,13.1,6.9,158
256,20-07-2022 16:59:06,3.0,59,15.7,6.8,3,85,13.6,6.9,160
257,20-07-2022 16:59:07,3.0,60,16.0,6.6,3,85,13.6,6.9,161
258,20-07-2022 16:59:08,3.0,60,16.2,6.5,5,86,14.0,7.0,161
259,20-07-2022 16:59:09,3.0,61,16.1,6.5,5,88,14.1,7.1,161
260,20-07-2022 16:59:10,3.0,63,16.0,6.6,5,89,14.3,7.0,160
261,20-07-2022 16:59:11,3.0,63,16.0,6.6,6,89,14.3,7.0,159
262,20-07-2022 16:59:12,3.0,62,15.9,6.7,8,89,14.2,6.9,160
263,20-07-2022 16:59:13,3.0,63,15.7,6.7,4,88,14.0,7.2,161
264,20-07-2022 16:59:14,3.0,65,15.8,6.7,3,91,14.1,7.3,163
265,20-07-2022 16:59:15,3.0,64,16.0,6.7,3,91,14.4,7.3,164
266,20-07-2022 16:59:16,3.0,65,15.8,6.6,4,91,14.4,7.2,163
267,20-07-2022 16:59:17,3.0,64,15.6,6.6,7,92,14.3,7.2,159
268,20-07-2022 16:59:18,3.0,62,15.3,6.7,9,92,14.0,7.3,157
269,20-07-2022 16:59:19,3.0,62,15.0,6.8,7,90,13.5,7.3,156
270,20-07-2022 16:59:20,3.0,61,15.0,6.8,6,91,13.2,7.3,156
271,20-07-2022 16:59:21,3.0,62,15.1,6.8,5,90,13.2,7.3,158
272,20-07-2022 16:59:22,3.0,0,0.0,0.0,0,0,0.0,0.0,0
273,20-07-2022 16:59:23,3.0,0,0.0,0.0,0,0,0.0,0.0,0
274,20-07-2022 16:59:24,3.0,0,0.0,0.0,0,0,0.0,0.0,0
275,20-07-2022 16:59:25,3.0,888,88.8,88.8,888,888,88.8,88.8,888
276,20-07-2022 16:59:26,3.0,888,88.8,88.8,888,888,88.8,88.8,888
277,20-07-2022 16:59:27,3.0,888,88.8,88.8,888,888,88.8,88.8,888
278,20-07-2022 16:59:28,3.0,888,88.8,88.8,888,888,88.8,88.8,888
279,20-07-2022 16:59:29,3.0,888,88.8,88.8,888,888,88.8,88.8,888
280,20-07-2022 16:59:30,3.0,888,88.8,88.8,888,888,88.8,88.8,888
281,20-07-2022 16:59:31,3.0,888,88.8,88.8,888,888,88.8,88.8,888
282,20-07-2022 16:59:32,3.0,888,88.8,88.8,888,888,88.8,88.8,888
283,20-07-2022 16:59:33,3.0,888,88.8,88.8,888,888,88.8,88.8,888
284,20-07-2022 16:59:34,3.0,888,88.8,88.8,888,888,88.8,88.8,888
285,20-07-2022 16:59:35,3.0,888,88.8,88.8,888,888,88.8,88.8,888
286,20-07-2022 16:59:36,3.0,888,88.8,88.8,888,888,88.8,88.8,888
287,20-07-2022 16:59:37,3.0,888,88.8,88.8,888,888,88.8,88.8,888
288,20-07-2022 16:59:38,3.0,888,88.8,88.8,888,888,88.8,88.8,888
289,20-07-2022 16:59:39,3.0,888,88.8,88.8,888,888,88.8,88.8,888
290,20-07-2022 16:59:40,3.0,888,88.8,88.8,888,888,88.8,88.8,888
291,20-07-2022 16:59:41,3.0,888,88.8,88.8,888,888,88.8,88.8,888
292,20-07-2022 16:59:42,3.0,888,88.8,88.8,888,888,88.8,88.8,888
293,20-07-2022 16:59:43,3.0,888,88.8,88.8,888,888,88.8,88.8,888
294,20-07-2022 16:59:44,3.0,888,88.8,88.8,888,888,88.8,88.8,888
295,20-07-2022 16:59:45,3.0,888,88.8,88.8,888,888,88.8,88.8,888
296,20-07-2022 16:59:46,3.0,888,88.8,88.8,888,888,88.8,88.8,888
297,20-07-2022 16:59:47,3.0,888,88.8,88.8,888,888,88.8,88.8,888
298,20-07-2022 16:59:48,3.0,888,88.8,88.8,888,888,88.8,88.8,888
299,20-07-2022 16:59:49,3.0,888,88.8,88.8,888,888,88.8,88.8,888
300,20-07-2022 16:59:50,3.0,888,88.8,88.8,888,888,88.8,88.8,888
301,20-07-2022 16:59:51,3.0,888,88.8,88.8,888,888,88.8,88.8,888
302,20-07-2022 16:59:52,3.0,888,88.8,88.8,888,888,88.8,88.8,888
303,20-07-2022 16:59:53,3.0,888,88.8,88.8,888,888,88.8,88.8,888
304,20-07-2022 16:59:54,3.0,888,88.8,88.8,888,888,88.8,88.8,888
305,20-07-2022 16:59:55,3.0,888,88.8,88.8,888,888,88.8,88.8,888
306,20-07-2022 16:59:56,3.0,888,88.8,88.8,888,888,88.8,88.8,888
307,20-07-2022 16:59:57,3.0,888,88.8,88.8,888,888,88.8,88.8,888
308,20-07-2022 16:59:58,3.0,888,88.8,88.8,888,888,88.8,88.8,888
309,20-07-2022 16:59:59,3.0,888,88.8,88.8,888,888,88.8,88.8,888
310,20-07-2022 17:00:00,3.0,888,88.8,88.8,888,888,88.8,88.8,888
311,20-07-2022 17:00:01,3.0,888,88.8,88.8,888,888,88.8,88.8,888
312,20-07-2022 17:00:02,3.0,888,88.8,88.8,888,888,88.8,88.8,888
313,20-07-2022 17:00:03,3.0,888,88.8,88.8,888,888,88.8,88.8,888
314,20-07-2022 17:00:04,3.0,888,88.8,88.8,888,888,88.8,88.8,888
315,20-07-2022 17:00:05,3.0,888,88.8,88.8,888,888,88.8,88.8,888
316,20-07-2022 17:00:06,3.0,888,88.8,88.8,888,888,88.8,88.8,888
317,20-07-2022 17:00:07,3.0,888,88.8,88.8,888,888,88.8,88.8,888
318,20-07-2022 17:00:08,3.0,888,88.8,88.8,888,888,88.8,88.8,888
319,20-07-2022 17:00:09,3.0,888,88.8,88.8,888,888,88.8,88.8,888
320,20-07-2022 17:00:10,3.0,888,88.8,88.8,888,888,88.8,88.8,888
321,20-07-2022 17:00:11,3.0,888,88.8,88.8,888,888,88.8,88.8,888
322,20-07-2022 17:00:12,3.0,888,88.8,88.8,888,888,88.8,88.8,888
323,20-07-2022 17:00:13,3.0,888,88.8,88.8,888,888,88.8,88.8,888
